itemId,name,marketValue,historical,avgSalePrice,saleRate,soldPerDay,updatedAt
3492,Mighty Iron Hammer,52488,0,0,0,0,2026-09-09T02:48:27Z
3645,Seer's Cuffs,2671,0,1418,0.833,0,2026-09-09T02:48:27Z
3647,Bright Bracers,6347,0,4272,0.846,0,2026-09-09T02:48:27Z
3665,Curiously Tasty Omelet,470,0,201,0.047,0,2026-09-09T02:48:27Z
3666,Gooey Spider Cake,750,0,179,1,0,2026-09-09T02:48:27Z
3671,Lifeless Skull,9213,0,0,0,0,2026-09-09T02:48:27Z
3676,Slimy Ichor,302,0,0,0,0,2026-09-09T02:48:27Z
3678,Recipe: Crocolisk Steak,2500,0,108,0.112,0,2026-09-09T02:48:27Z
3679,Recipe: Blood Sausage,926,0,96,0.075,0.15,2026-09-09T02:48:27Z
3682,Recipe: Curiously Tasty Omelet,11398,0,1424,0.043,0.043,2026-09-09T02:48:27Z
3683,Recipe: Gooey Spider Cake,3920,0,696,0.08,0,2026-09-09T02:48:27Z
3685,Raptor Egg,666,0,95,0.371,0.371,2026-09-09T02:48:27Z
3702,Bear Gall Bladder,12681,0,0,0,0,2026-09-09T02:48:27Z
3703,Southshore Stout,722,0,0,0,0,2026-09-09T02:48:27Z
3723,Familiar Fang,150,0,0,0,0,2026-09-09T02:48:27Z
3728,Tasty Lion Steak,1200,0,762,0.141,0,2026-09-09T02:48:27Z
3729,Soothing Turtle Bisque,3169,0,473,0.098,0,2026-09-09T02:48:27Z
3730,Big Bear Meat,588,0,194,0.221,0.442,2026-09-09T02:48:27Z
3731,Lion Meat,767,0,173,0.381,0.762,2026-09-09T02:48:27Z
3734,Recipe: Big Bear Steak,16846,0,1998,0.199,0.1,2026-09-09T02:48:27Z
4001,Overlinked Chain Boots,283002,0,0,0,0,2026-09-09T02:48:27Z
4002,Overlinked Chain Bracers,3300,0,0,0,0,2026-09-09T02:48:27Z
4003,Overlinked Chain Cloak,10000,0,0,0,0,2026-09-09T02:48:27Z
4004,Overlinked Chain Gloves,51800,0,0,0,0,2026-09-09T02:48:27Z
4005,Overlinked Chain Pants,8034,0,0,0,0,2026-09-09T02:48:27Z
4022,Crushing Maul,30000,0,0,0,0,2026-09-09T02:48:27Z
4052,Insignia Cap,18942,0,5406,0.333,0,2026-09-09T02:48:27Z
4075,Mail Combat Gauntlets,9207,0,2496,0,0,2026-09-09T02:48:27Z
4076,Mail Combat Boots,14635,0,4986,0,0,2026-09-09T02:48:27Z
4077,Mail Combat Headguard,21418,0,7500,0.428,0.642,2026-09-09T02:48:27Z
4089,Ricochet Blunderbuss,44639,0,47405,0.111,0,2026-09-09T02:48:27Z
4301,Pattern: Barbaric Belt,1204289,0,11092,0,0,2026-09-09T02:48:27Z
4303,Cranial Thumper,1412,0,0,0,0,2026-09-09T02:48:27Z
4344,Brown Linen Shirt,2590,0,126,0.052,0.052,2026-09-09T02:48:27Z
4345,Pattern: Red Woolen Boots,3140,0,472,0.285,0,2026-09-09T02:48:27Z
4382,Bronze Framework,4917,0,888,0.313,0.47,2026-09-09T02:48:27Z
4383,Moonsight Rifle,28315,0,11396,0.241,0,2026-09-09T02:48:27Z
4384,Explosive Sheep,6792,0,1189,0.095,0.238,2026-09-09T02:48:27Z
4385,Green Tinted Goggles,75489,0,7124,0.073,0.438,2026-09-09T02:48:27Z
4401,Mechanical Squirrel Box,9949,0,199,0,0,2026-09-09T02:48:27Z
4403,Portable Bronze Mortar,49900,0,0,0,0,2026-09-09T02:48:27Z
4407,Accurate Scope,34294,0,6164,0.179,0.537,2026-09-09T02:48:27Z
4408,Schematic: Mechanical Squirrel,8194,0,206,0.083,0,2026-09-09T02:48:27Z
4415,Schematic: Craftsman's Monocle,2342777,0,149998,0.028,0.028,2026-09-09T02:48:27Z
4476,Beastwalker Robe,6750,0,0,0,0,2026-09-09T02:48:27Z
4477,Nefarious Buckler,10000,0,0,0,0,2026-09-09T02:48:27Z
4478,Iridescent Scale Leggings,23300,0,0,0,0,2026-09-09T02:48:27Z
4479,Burning Charm,4534,0,2824,0.604,0,2026-09-09T02:48:27Z
4480,Thundering Charm,5580,0,3530,0.335,0,2026-09-09T02:48:27Z
4577,Compact Shotgun,1840,0,534,0.354,0,2026-09-09T02:48:27Z
4659,Warrior's Girdle,541,0,0,0,0,2026-09-09T02:48:27Z
4660,Walking Boots,2591,0,1184,1,0,2026-09-09T02:48:27Z
4663,Journeyman's Belt,200,0,0,0,0,2026-09-09T02:48:27Z
4665,Burnt Cloak,450,0,0,0,0,2026-09-09T02:48:27Z
4666,Burnt Leather Belt,317,0,0,0,0,2026-09-09T02:48:27Z
4669,Battle Chain Girdle,5710,0,0,0,0,2026-09-09T02:48:27Z
4671,Ancestral Cloak,480,0,0,0,0,2026-09-09T02:48:27Z
4674,Tribal Cloak,114395,0,0,0,0,2026-09-09T02:48:27Z
4676,Skeletal Gauntlets,2628,0,1342,0.374,0,2026-09-09T02:48:27Z
4681,Brackwater Girdle,4890,0,1,0,0,2026-09-09T02:48:27Z
4683,Spellbinder Cloak,970,0,0,0,0,2026-09-09T02:48:27Z
4684,Spellbinder Belt,1068,0,0,0,0,2026-09-09T02:48:27Z
4701,Inscribed Cloak,2434,0,544,0.533,0,2026-09-09T02:48:27Z
4708,Bright Belt,5998,0,2846,0.75,0,2026-09-09T02:48:27Z
4711,Glimmering Cloak,3837,0,1797,0.085,0,2026-09-09T02:48:27Z
4723,Humbert's Pants,8299,0,0,0,0,2026-09-09T02:48:27Z
4736,Mistscape Sash,28705,0,7401,0.357,0,2026-09-09T02:48:27Z
4768,Adept's Gloves,4072,0,11510,0.3,0,2026-09-09T02:48:27Z
4771,Harvest Cloak,5613,0,1086,0.142,0.071,2026-09-09T02:48:27Z
4772,Warm Cloak,21036,0,0,0,0,2026-09-09T02:48:27Z
4775,Cracked Bill,297,0,0,0,0,2026-09-09T02:48:27Z
4778,Heavy Spiked Mace,20386,0,9459,0.222,0,2026-09-09T02:48:27Z
4779,Dull Kodo Tooth,39,0,0,0,0,2026-09-09T02:48:27Z
4780,Kodo Horn Fragment,168,0,0,0,0,2026-09-09T02:48:27Z
4792,Spirit Cloak,11256,0,0,0,0,2026-09-09T02:48:27Z
4793,Sylvan Cloak,6600,0,0,0,0,2026-09-09T02:48:27Z
4794,Wolf Bracers,15342,0,12821,0.303,0,2026-09-09T02:48:27Z
4818,Executioner's Sword,30469,0,19942,0.399,0.399,2026-09-09T02:48:27Z
4865,Ruined Pelt,0,0,0,0,0,2026-09-09T02:48:27Z
4867,Broken Scorpid Leg,98,0,0,0,0,2026-09-09T02:48:27Z
4872,Dry Scorpid Eye,0,0,0,0,0,2026-09-09T02:48:27Z
5967,Girdle of Nobility,4547,0,7000,0,0,2026-09-09T02:48:27Z
5971,Feathered Cape,9312,0,0,0,0,2026-09-09T02:48:27Z
5973,Pattern: Barbaric Leggings,13756,0,2374,0.07,0.035,2026-09-09T02:48:27Z
5975,Ruffian Belt,16923,0,0,0,0,2026-09-09T02:48:27Z
5976,Guild Tabard,42959,0,0,0,0,2026-09-09T02:48:27Z
6202,Fingerless Gloves,99749,0,0,0,0,2026-09-09T02:48:27Z
6205,Burrowing Shovel,8957,0,1790,0,0,2026-09-09T02:48:27Z
1818,Standard Claymore,2836,0,0,0,0,2026-09-09T02:48:27Z
1819,Gouging Pick,1396,0,0,0,0,2026-09-09T02:48:27Z
1840,Rough Leather Bracers,6915,0,0,0,0,2026-09-09T02:48:27Z
6471,Perfect Deviate Scale,5000,0,6992,0.498,0,2026-09-09T02:48:27Z
6474,Pattern: Deviate Scale Cloak,9950,0,17521,0.023,0,2026-09-09T02:48:27Z
6475,Pattern: Deviate Scale Gloves,10000,0,14001,0.021,0,2026-09-09T02:48:27Z
6558,Bard's Belt,3814,0,4025,0.666,0,2026-09-09T02:48:27Z
6559,Bard's Buckler,2000,0,1421,0.074,0,2026-09-09T02:48:27Z
6560,Soldier's Shield,2647,0,1298,0.052,0,2026-09-09T02:48:27Z
6561,Seer's Padded Armor,4341,0,1506,0.026,0,2026-09-09T02:48:27Z
7371,Heavy Quiver,8520,0,2565,0.045,0,2026-09-09T02:48:27Z
7372,Heavy Leather Ammo Pouch,27086,0,9996,0.013,0.013,2026-09-09T02:48:27Z
7373,Dusky Leather Leggings,26172,0,9498,0.155,0.078,2026-09-09T02:48:27Z
7386,Green Whelp Bracers,36721,0,0,0,0,2026-09-09T02:48:27Z
7419,Phalanx Cloak,10485,0,2368,0.187,0,2026-09-09T02:48:27Z
7420,Phalanx Headguard,16157,0,11400,0.045,0,2026-09-09T02:48:27Z
7421,Phalanx Gauntlets,11733,0,4267,0.25,0,2026-09-09T02:48:27Z
7424,Phalanx Spaulders,15938,0,8075,0.307,0,2026-09-09T02:48:27Z
7428,Shadowcat Hide,5205,0,1000,0.151,1.057,2026-09-09T02:48:27Z
7429,Twilight Armor,21947,0,0,0,0,2026-09-09T02:48:27Z
7430,Twilight Robe,36984,0,8697,0.062,0.031,2026-09-09T02:48:27Z
7463,Sentinel Buckler,14443,0,0,0,0,2026-09-09T02:48:27Z
7465,Knight's Crest,17500,0,0,0,0,2026-09-09T02:48:27Z
7472,Regal Boots,87033,0,4366,0,0,2026-09-09T02:48:27Z
7473,Regal Mantle,18041,0,12633,0.035,0,2026-09-09T02:48:27Z
7481,Ranger Boots,18567,0,12825,0.043,0,2026-09-09T02:48:27Z
7495,Captain's Buckler,26038,0,13299,0.031,0,2026-09-09T02:48:27Z
7496,Field Plate Shield,26567,0,19000,0.09,0,2026-09-09T02:48:27Z
7527,Cabalist Chestpiece,56728,0,27642,0.099,0.297,2026-09-09T02:48:27Z
7528,Cabalist Leggings,30758,0,0,0,0,2026-09-09T02:48:27Z
7529,Cabalist Helm,39305,0,0,0,0,2026-09-09T02:48:27Z
7538,Champion's Armor,43575,0,0,0,0,2026-09-09T02:48:27Z
7539,Champion's Leggings,42388,0,0,0,0,2026-09-09T02:48:27Z
7736,Fight Club,2393668,0,0,0,0,2026-09-09T02:48:27Z
7922,Steel Plate Helm,13029,0,18994,0,0,2026-09-09T02:48:27Z
7924,Mithril Scale Bracers,30000,0,0,0,0,2026-09-09T02:48:27Z
7993,Plans: Dazzling Mithril Rapier,10000,0,5690,0.028,0,2026-09-09T02:48:27Z
7995,Plans: Mithril Scale Bracers,36184,0,0,0,0,2026-09-09T02:48:27Z
8006,The Ziggler,403126,0,87019,0.125,0,2026-09-09T02:48:27Z
8067,Crafted Light Shot,2,0,1,0,0,2026-09-09T02:48:27Z
8116,Heraldic Belt,37938,0,10074,0,0,2026-09-09T02:48:27Z
8485,Cat Carrier (Bombay),34285,0,0,0,0,2026-09-09T02:48:27Z
8486,Cat Carrier (Cornish Rex),83624,0,0,0,0,2026-09-09T02:48:27Z
8487,Cat Carrier (Orange Tabby),69718,0,0,0,0,2026-09-09T02:48:27Z
8488,Cat Carrier (Silver Tabby),69108,0,0,0,0,2026-09-09T02:48:27Z
8491,Cat Carrier (Black Tabby),987464,0,0,0,0,2026-09-09T02:48:27Z
8625,White Sparkler,2064201,0,0,0,0,2026-09-09T02:48:27Z
8626,Blue Sparkler,5157879,0,0,0,0,2026-09-09T02:48:27Z
8629,Reins of the Striped Nightsaber,399999,0,0,0,0,2026-09-09T02:48:27Z
8748,Double Mail Coif,2474,0,6793,1,0,2026-09-09T02:48:27Z
9313,Green Firework,2587,0,1643,0.285,0,2026-09-09T02:48:27Z
9314,Red Streaks Firework,16787,0,0,0,0,2026-09-09T02:48:27Z
9332,Crusted Bandages,3000,0,0,0,0,2026-09-09T02:48:27Z
9333,Tarnished Silver Necklace,108138,0,4387,0,0,2026-09-09T02:48:27Z
9335,Broken Obsidian Club,1000,0,0,0,0,2026-09-09T02:48:27Z
9366,Golden Scale Gauntlets,24062,0,0,0,0,2026-09-09T02:48:27Z
9375,Expert Goldminer's Helmet,5478035,0,999896,0.017,0.017,2026-09-09T02:48:27Z
9378,Shovelphlange's Mining Axe,470938,0,116603,0.058,0.058,2026-09-09T02:48:27Z
9381,Earthen Rod,3275687,0,349714,0,0,2026-09-09T02:48:27Z
9382,Tromping Miner's Boots,50000,0,16664,0.042,0,2026-09-09T02:48:27Z
9391,The Shoveler,709721,0,99993,0.026,0.026,2026-09-09T02:48:27Z
9393,Beacon of Hope,2606322,0,0,0,0,2026-09-09T02:48:27Z
9400,Baelog's Shortbow,13014,0,0,0,0,2026-09-09T02:48:27Z
9402,Earthborn Kilt,216736,0,73498,0.176,1.232,2026-09-09T02:48:27Z
9745,Simple Cape,1266,0,7689,0.333,0,2026-09-09T02:48:27Z
9751,Gypsy Sandals,38814,0,0,0,0,2026-09-09T02:48:27Z
9752,Gypsy Bands,1000,0,190,1,0,2026-09-09T02:48:27Z
9760,Cadet Bracers,5000,0,0,0,0,2026-09-09T02:48:27Z
9782,Bandit Jerkin,5592,0,5999,0.266,0,2026-09-09T02:48:27Z
9786,Raider's Cloak,3000,0,912,0.277,0,2026-09-09T02:48:27Z
9809,Superior Tunic,9067,0,3996,0.063,0,2026-09-09T02:48:27Z
9847,Conjurer's Cloak,7069,0,2668,0.074,0,2026-09-09T02:48:27Z
9848,Conjurer's Gloves,14622,0,2398,0.173,0,2026-09-09T02:48:27Z
9856,Archer's Boots,14096,0,9500,0.047,0,2026-09-09T02:48:27Z
9857,Archer's Bracers,10000,0,2375,0.034,0.034,2026-09-09T02:48:27Z
9858,Archer's Buckler,10500,0,7017,0.032,0,2026-09-09T02:48:27Z
9894,Huntsman's Shoulders,28852,0,19000,0.25,0,2026-09-09T02:48:27Z
9898,Jazeraint Cloak,15016,0,9496,0.222,0.222,2026-09-09T02:48:27Z
9915,Royal Headband,45423,0,11860,0.105,0,2026-09-09T02:48:27Z
9935,Embossed Plate Shield,37105,0,0,0,0,2026-09-09T02:48:27Z
9936,Abjurer's Boots,44373,0,59999,0.166,0,2026-09-09T02:48:27Z
9937,Abjurer's Bands,31863,0,9912,0.076,0.038,2026-09-09T02:48:27Z
10035,Tuxedo Pants,32748,0,9499,0.071,0,2026-09-09T02:48:27Z
10059,Duskwoven Bracers,53681,0,14494,0.133,0.067,2026-09-09T02:48:27Z
10087,Gothic Plate Gauntlets,45089,0,9900,0.1,0.1,2026-09-09T02:48:27Z
10088,Gothic Plate Girdle,36353,0,19000,1,0,2026-09-09T02:48:27Z
10089,Gothic Sabatons,53361,0,19996,0.25,0,2026-09-09T02:48:27Z
10104,Councillor's Tunic,75431,0,99750,0.1,0,2026-09-09T02:48:27Z
10105,Wanderer's Armor,107808,0,57000,0.04,0,2026-09-09T02:48:27Z
10106,Wanderer's Boots,77369,0,37003,0.13,0.13,2026-09-09T02:48:27Z
10138,High Councillor's Cloak,107707,0,18997,0.333,0,2026-09-09T02:48:27Z
10253,Master's Mantle,1803181,0,0,0,0,2026-09-09T02:48:27Z
10285,Shadow Silk,1795,0,998,0.14,0.42,2026-09-09T02:48:27Z
14261,Bloodwoven Cloak,25000,0,13680,0.142,0,2026-09-09T02:48:27Z
14262,Bloodwoven Mitts,26719,0,23986,0.1,0,2026-09-09T02:48:27Z
14263,Bloodwoven Mask,53795,0,11400,1,0.5,2026-09-09T02:48:27Z
14264,Bloodwoven Pants,92784,0,23180,0.125,0.063,2026-09-09T02:48:27Z
14266,Bloodwoven Pads,30000,0,27997,0,0,2026-09-09T02:48:27Z
14267,Bloodwoven Jerkin,73624,0,9900,0,0,2026-09-09T02:48:27Z
14308,Celestial Tunic,294062,0,61763,0.074,0,2026-09-09T02:48:27Z
14309,Celestial Belt,104103,0,29900,0,0,2026-09-09T02:48:27Z
14416,Stonecloth Bindings,25070,0,4750,0.5,0,2026-09-09T02:48:27Z
14443,Venomshroud Mantle,49632,0,12691,0.166,0,2026-09-09T02:48:27Z
14461,Elunarian Handgrips,164677,0,0,0,0,2026-09-09T02:48:27Z
14485,Pattern: Wizardweave Leggings,2698520,0,0,0,0,2026-09-09T02:48:27Z
2287,Haunch of Meat,50,0,12,0.353,0.353,2026-09-09T02:48:27Z
2321,Fine Thread,1458,0,192,0.173,0.865,2026-09-09T02:48:27Z
2324,Bleach,23088,0,96,0.04,0,2026-09-09T02:48:27Z
14555,Alcor's Sunrazor,23226458,0,0,0,0,2026-09-09T02:48:27Z
14570,Bristlebark Blouse,27989,0,6553,0.249,0,2026-09-09T02:48:27Z
14571,Bristlebark Cape,5274,0,2849,0.333,0,2026-09-09T02:48:27Z
14600,Warden's Wristbands,24331,0,0,0,0,2026-09-09T02:48:27Z
14601,Warden's Wraps,42950,0,14331,0.285,0,2026-09-09T02:48:27Z
1725,Large Knapsack,20290,0,18048,0.676,0,2026-09-09T02:48:27Z
1726,Poison-tipped Bone Spear,168063,0,19099,0.014,0,2026-09-09T02:48:27Z
1816,Unbalanced Axe,4604,0,200,0,0,2026-09-09T02:48:27Z
2132,Short Staff,4073,0,7124,0.166,0,2026-09-09T02:48:27Z
2310,Embossed Leather Cloak,1487,0,0,0,0,2026-09-09T02:48:27Z
2311,White Leather Jerkin,10194,0,0,0,0,2026-09-09T02:48:27Z
3325,Vile Fin Battle Axe,39090,0,0,0,0,2026-09-09T02:48:27Z
3327,Vile Fin Oracle Staff,1263,0,0,0,0,2026-09-09T02:48:27Z
3388,Strong Troll's Blood Potion,6235,0,1978,0.202,1.616,2026-09-09T02:48:27Z
3390,Elixir of Lesser Agility,13165,0,5504,0.208,0,2026-09-09T02:48:27Z
3394,Recipe: Potion of Curing,316531,0,3143,0.217,0.217,2026-09-09T02:48:27Z
3399,Vulture Talon,547,0,0,0,0,2026-09-09T02:48:27Z
4960,Flash Pellet,436,0,2,0,0,2026-09-09T02:48:27Z
4998,Blood Ring,17683,0,18999,0.333,0,2026-09-09T02:48:27Z
6238,Brown Linen Robe,1120,0,277,0,0,2026-09-09T02:48:27Z
6419,Glyphed Mitts,22396,0,5593,0.153,0,2026-09-09T02:48:27Z
6420,Glyphed Boots,19374,0,10067,0.388,0,2026-09-09T02:48:27Z
6421,Glyphed Belt,17612,0,6640,0.333,0,2026-09-09T02:48:27Z
6422,Glyphed Helm,22625,0,7024,1,0,2026-09-09T02:48:27Z
6423,Blackforge Greaves,36231,0,13297,0.133,0,2026-09-09T02:48:27Z
6424,Blackforge Cape,29000,0,7677,0.333,0,2026-09-09T02:48:27Z
6426,Blackforge Bracers,14285,0,31632,0.021,0.011,2026-09-09T02:48:27Z
6427,Mistscape Robe,39986,0,0,0,0,2026-09-09T02:48:27Z
6428,Mistscape Gloves,21129,0,3690,0.111,0,2026-09-09T02:48:27Z
6430,Imperial Leather Breastplate,30867,0,10000,0,0,2026-09-09T02:48:27Z
6562,Shimmering Boots,3256,0,4275,0.259,0,2026-09-09T02:48:27Z
6892,Recipe: Smoked Bear Meat,6257,0,2090,0.129,0,2026-09-09T02:48:27Z
7437,Twilight Cuffs,13648,0,2500,0.019,0,2026-09-09T02:48:27Z
7911,Truesilver Ore,2421,0,1422,0.244,3.66,2026-09-09T02:48:27Z
7937,Ornate Mithril Helm,99802,0,119565,0.024,0.024,2026-09-09T02:48:27Z
7938,Truesilver Gauntlets,323340,0,97841,0.565,1.13,2026-09-09T02:48:27Z
7941,Heavy Mithril Axe,35750,0,94950,0.068,0,2026-09-09T02:48:27Z
7946,Runed Mithril Hammer,1366932,0,0,0,0,2026-09-09T02:48:27Z
7961,Phantom Blade,626040,0,287743,0.019,0.01,2026-09-09T02:48:27Z
7990,Plans: Heavy Mithril Helm,40231,0,7581,0.059,0,2026-09-09T02:48:27Z
7991,Plans: Mithril Scale Shoulders,167049,0,28495,0.166,0.249,2026-09-09T02:48:27Z
7992,Plans: Blue Glittering Axe,21349,0,2558,0.016,0,2026-09-09T02:48:27Z
8117,Heraldic Boots,35990,0,17082,1,0,2026-09-09T02:48:27Z
8118,Heraldic Bracers,16265,0,19928,0.272,0,2026-09-09T02:48:27Z
8131,Myrmidon's Helm,38130,0,0,0,0,2026-09-09T02:48:27Z
8165,Worn Dragonscale,3712,0,745,0.135,1.755,2026-09-09T02:48:27Z
8167,Turtle Scale,3581,0,496,0.421,30.101,2026-09-09T02:48:27Z
8172,Cured Thick Hide,5999,0,1424,0.064,0,2026-09-09T02:48:27Z
8178,Training Sword,1486,0,495,0.244,0,2026-09-09T02:48:27Z
8180,Hunting Bow,2079,0,482,0.693,0,2026-09-09T02:48:27Z
8250,Imperial Red Mantle,59625,0,13069,0,0,2026-09-09T02:48:27Z
8251,Imperial Red Pants,60861,0,0,0,0,2026-09-09T02:48:27Z
8258,Serpentskin Armor,59190,0,29900,0,0,2026-09-09T02:48:27Z
8259,Serpentskin Cloak,55487,0,14266,0.142,0,2026-09-09T02:48:27Z
8280,Valorous Legguards,30000,0,0,0,0,2026-09-09T02:48:27Z
8350,The 1 Ring,3663984,0,389497,0.071,0,2026-09-09T02:48:27Z
8364,Mithril Head Trout,551,0,455,0.012,0.408,2026-09-09T02:48:27Z
8752,Laminated Scale Circlet,124178,0,0,0,0,2026-09-09T02:48:27Z
8932,Alterac Swiss,1798,0,1187,0.543,0,2026-09-09T02:48:27Z
8948,Dried King Bolete,406,0,284,0.069,0.104,2026-09-09T02:48:27Z
9186,Mind-numbing Poison III,500,0,0,0,0,2026-09-09T02:48:27Z
9187,Elixir of Greater Agility,13178,0,5320,0.264,0,2026-09-09T02:48:27Z
9252,Lower Map Fragment,8128,0,6411,0.228,0.228,2026-09-09T02:48:27Z
9510,Caverndeep Trudgers,20046197,0,0,0,0,2026-09-09T02:48:27Z
9511,Bloodletter Scalpel,3980303,0,0,0,0,2026-09-09T02:48:27Z
9781,Bandit Pants,3176,0,3599,0.206,0,2026-09-09T02:48:27Z
13005,Amy's Blanket,181821,0,40209,0.073,0.073,2026-09-09T02:48:27Z
13018,Executioner's Cleaver,1070749,0,1258653,0,0,2026-09-09T02:48:27Z
13019,Harpyclaw Short Bow,190000,0,61029,0.092,0,2026-09-09T02:48:27Z
13056,Frenzied Striker,319618,0,113998,0.166,0,2026-09-09T02:48:27Z
13063,Starfaller,182859,0,129430,0.085,0,2026-09-09T02:48:27Z
13066,Wyrmslayer Spaulders,670000,0,380000,0.315,0,2026-09-09T02:48:27Z
13082,Mountainside Buckler,200653,0,142500,1,1,2026-09-09T02:48:27Z
13083,Garrett Family Crest,526278,0,0,0,0,2026-09-09T02:48:27Z
13084,Kaleidoscope Chain,1278261,0,207092,0.307,0.307,2026-09-09T02:48:27Z
13088,Gazlowe's Charm,380813,0,121946,0.4,0,2026-09-09T02:48:27Z
13089,Skibi's Pendant,1129769,0,279900,0.285,0,2026-09-09T02:48:27Z
13091,Medallion of Grand Marshal Morris,215471,0,108997,0.166,0.166,2026-09-09T02:48:27Z
13101,Wolfrunner Shoes,615959,0,484500,0.8,0,2026-09-09T02:48:27Z
13102,Cassandra's Grace,1159002,0,550000,0,0,2026-09-09T02:48:27Z
14287,Opulent Tunic,67411,0,20000,0,0,2026-09-09T02:48:27Z
14288,Arachnidian Armor,111100,0,39994,0,0,2026-09-09T02:48:27Z
14289,Arachnidian Girdle,29000,0,9500,0,0,2026-09-09T02:48:27Z
14290,Arachnidian Footpads,44678,0,0,0,0,2026-09-09T02:48:27Z
14425,Silksand Wraps,33834,0,0,0,0,2026-09-09T02:48:27Z
14426,Silksand Girdle,14252,0,7502,0.2,0,2026-09-09T02:48:27Z
14494,Pattern: Brightcloth Pants,46844,0,20622,0.037,0,2026-09-09T02:48:27Z
14495,Pattern: Ghostweave Pants,737328,0,0,0,0,2026-09-09T02:48:27Z
15569,Marauder's Crest,31113,0,0,0,0,2026-09-09T02:48:27Z
19271,Four of Elementals,174022,0,14248,0.024,0.024,2026-09-09T02:48:27Z
19274,Seven of Elementals,161000,0,161500,0.333,0.999,2026-09-09T02:48:27Z
9813,Fortified Gauntlets,6747,0,3942,0.315,0,2026-09-09T02:48:27Z
1801,Rawhide Shoulderpads,2420,0,0,0,0,2026-09-09T02:48:27Z
1802,Rawhide Tunic,900,0,300,0,0,2026-09-09T02:48:27Z
1808,Tough Leather Pants,2895,0,0,0,0,2026-09-09T02:48:27Z
2117,Thin Cloth Shoes,700327,0,52590,0.048,0.192,2026-09-09T02:48:27Z
853,Hatchet,850,0,0,0,0,2026-09-09T02:48:27Z
854,Quarter Staff,10000,0,0,0,0,2026-09-09T02:48:27Z
856,Blue Leather Bag,3407,0,1662,0.52,0,2026-09-09T02:48:27Z
857,Large Red Sack,7941,0,5277,0.478,0,2026-09-09T02:48:27Z
858,Lesser Healing Potion,221,0,38,0.503,3.27,2026-09-09T02:48:27Z
863,Gloom Reaper,18907,0,9534,0.067,0,2026-09-09T02:48:27Z
942,Freezing Band,11983475,0,1576904,0.5,0,2026-09-09T02:48:27Z
1215,Support Girdle,4998,0,4493,0.5,0,2026-09-09T02:48:27Z
1218,Heavy Gnoll War Club,8138,0,7387,0.142,0,2026-09-09T02:48:27Z
1219,Redridge Machete,4656,0,2523,0.7,0,2026-09-09T02:48:27Z
1220,Lupine Axe,6852,0,2057,0.187,0,2026-09-09T02:48:27Z
1251,Linen Bandage,23,0,8,0.097,0.97,2026-09-09T02:48:27Z
16828,Cenarion Belt,1976383,0,0,0,0,2026-09-09T02:48:27Z
16830,Cenarion Bracers,2047472,0,0,0,0,2026-09-09T02:48:27Z
16838,Earthfury Belt,8407171,0,1899993,0.5,0,2026-09-09T02:48:27Z
16840,Earthfury Bracers,7338746,0,0,0,0,2026-09-09T02:48:27Z
17020,Arcane Powder,5843,0,4275,0.04,0,2026-09-09T02:48:27Z
17021,Wild Berries,33062,0,1866,0.024,0,2026-09-09T02:48:27Z
17030,Ankh,74066,0,0,0,0,2026-09-09T02:48:27Z
17031,Rune of Teleportation,17466,0,1380,0.166,1.411,2026-09-09T02:48:27Z
1401,Green Tea Leaf,256,0,14,0,0,2026-09-09T02:48:27Z
1405,Foamspittle Staff,5222,0,6198,1,0,2026-09-09T02:48:27Z
1406,Pearl-encrusted Spear,14200,0,18099,0,0,2026-09-09T02:48:27Z
1485,Pitchfork,2504212,0,0,0,0,2026-09-09T02:48:27Z
1501,Calico Tunic,27846,0,0,0,0,2026-09-09T02:48:27Z
1502,Warped Leather Belt,454,0,0,0,0,2026-09-09T02:48:27Z
1503,Warped Leather Boots,10000,0,0,0,0,2026-09-09T02:48:27Z
1504,Warped Leather Bracers,1134,0,0,0,0,2026-09-09T02:48:27Z
1505,Warped Cloak,2600,0,0,0,0,2026-09-09T02:48:27Z
18256,Imbued Vial,15252,0,0,0,0,2026-09-09T02:48:27Z
18257,Recipe: Major Rejuvenation Potion,49999999,0,0,0,0,2026-09-09T02:48:27Z
18288,Molasses Firewater,21990,0,0,0,0,2026-09-09T02:48:27Z
18334,Libram of Protection,262483,0,310000,0.086,0.129,2026-09-09T02:48:27Z
5117,Vibrant Plume,2104,0,843,0.048,0.24,2026-09-09T02:48:27Z
5120,Long Tail Hair,5328,0,0,0,0,2026-09-09T02:48:27Z
5128,Shed Lizard Skin,4281,0,0,0,0,2026-09-09T02:48:27Z
5134,Small Furry Paw,491,0,91,0.116,0.87,2026-09-09T02:48:27Z
5135,Thin Black Claw,426,0,0,0,0,2026-09-09T02:48:27Z
5140,Flash Powder,1472,0,377,0.309,0,2026-09-09T02:48:27Z
5173,Deathweed,2397,0,525,0.434,8.68,2026-09-09T02:48:27Z
5180,Necklace of Harmony,35304,0,3098,0.055,0,2026-09-09T02:48:27Z
5181,Vibrant Silk Cape,8545,0,1976,0,0,2026-09-09T02:48:27Z
5182,Shiver Blade,7535,0,13445,0.115,0,2026-09-09T02:48:27Z
5368,Empty Wallet,200,0,0,0,0,2026-09-09T02:48:27Z
5773,Pattern: Robes of Arcana,645122,0,9621,0.666,0.999,2026-09-09T02:48:27Z
1746,Linked Chain Belt,497,0,0,0,0,2026-09-09T02:48:27Z
